station_id,n_bins,true_mean,pred_no_imd_mean,pred_fe_mean,pred_imd_mean,fold
1028,49,1.0204081632653061,2.2066153021009405,1.1696144519082061,1.4312079709792396,1
1037,15,1.1333333333333333,2.108396400674847,1.168476511263314,1.3944140104003675,1
1046,3,1.0,2.627539654206742,1.2340039965694798,1.7824935794483159,1
1047,35,1.0285714285714285,2.1306958062871955,1.1635346190223053,1.1841636753445322,1
1050,13,1.0769230769230769,2.2092840220163574,1.191942182292293,1.1942152812838314,1
1060,19,1.0526315789473684,2.368200517335444,1.1925042082260404,1.4553845159427967,1
1085.0,83,1.3855421686746987,2.194759960441635,1.1804465851398398,1.194064808675696,1
1093.0,24,1.875,2.513751414038095,1.2201213986039996,1.3010340547685364,1
1095.0,50,1.08,2.0055250607958355,1.1310234160395816,1.3552578943010212,1
1097.0,25,1.04,2.0266352634070617,1.149138045361273,1.7608669983055483,1
1098.0,2,1.0,2.3827045784040655,1.2238142145331552,1.6799165053695249,1
1105.0,20,1.2,2.2772129715457905,1.1945961159371241,1.5396621704152924,1
1108.0,83,1.0602409638554218,2.280985176553032,1.1763306982643151,2.039657687918675,1
1113.0,158,1.0696202531645569,2.1615069210224394,1.1564877714278174,1.240646927087531,1
1116.0,14,1.0714285714285714,1.9663441574560643,1.1633371702081325,0.97601543255108,1
1122.0,45,1.1777777777777778,2.531245933933815,1.2076733564287159,1.2098727856322091,1
1125.0,172,1.0813953488372092,2.076731984609243,1.1522476790424114,1.528536711421131,1
1135.0,10,1.0,2.2588430711101224,1.1767275974628504,1.065583911538356,1
1141.0,123,1.056910569105691,2.172067850294908,1.1650933795341114,1.451693667467812,1
1143.0,5,1.0,2.7212897856133007,1.2594992024251765,1.2553330288945497,1
1144.0,9,1.3333333333333333,2.2589300918333937,1.1845743564926017,1.2022198563554136,1
1147.0,31,1.064516129032258,2.6758124682646525,1.237626248441304,1.5886461759890391,1
1176.0,34,1.3235294117647058,2.3750103565193283,1.1987395999736161,1.2148560633821717,1
1188.0,17,1.0,2.172490649616503,1.1915661851904882,1.0349366369628386,1
1189.0,42,1.0238095238095237,2.135624322409306,1.1450068968097393,1.3552706601416558,1
1196.0,25,1.12,2.165005079269306,1.1728248286678242,1.8333922711429895,1
1203.0,172,1.063953488372093,2.3830924713014663,1.2041955870117576,1.2732162683181254,1
1205.0,68,1.1176470588235294,2.2841320905404854,1.1681885975810933,1.518062227833874,1
1207.0,39,1.0,1.9457335025432643,1.1389524540567597,1.334232165894186,1
1209.0,44,1.1818181818181819,2.2813228231631677,1.1826178633872784,1.3629196064261964,1
1211.0,186,1.053763440860215,2.0470646204522733,1.136801548008475,1.2367086099999494,1
1212.0,136,1.1397058823529411,2.3103232891125614,1.1823906338836687,1.180613099529122,1
1214.0,95,1.1473684210526316,2.6222120939154197,1.2336814037562098,1.3824812899972385,1
1215.0,32,1.46875,2.5755307214332697,1.2225326004234027,1.3613557270664451,1
1216.0,51,1.1372549019607843,2.3158421231938426,1.1803945004417329,1.8649560643143452,1
1219.0,75,1.08,2.387878405245611,1.193323993578454,2.519921134780786,1
1224.0,149,1.0335570469798658,2.3858282428741777,1.189223160477483,1.373463774904591,1
1226.0,223,1.1300448430493273,2.1979015690639923,1.1619155497547045,1.8172955436071003,1
1227.0,55,1.0545454545454545,2.2917442093438063,1.1810370031459165,2.0959613767903384,1
1231.0,18,1.1666666666666667,2.3605636476912704,1.2145582994930675,1.4163034444856764,1
1233.0,8,1.25,2.275997854899009,1.1772163088103564,1.9085218248958518,1
1235.0,99,1.1919191919191918,2.239763153232523,1.169101414982695,1.1833063203284437,1
1237.0,9,1.0,2.2399176177959745,1.161160748204816,1.8806180523207408,1
1275.0,76,1.144736842105263,2.512534591578331,1.2017871945505776,1.4420289886976219,1
13022,16654,12.958388375165125,2.079315891941184,1.1550227857917736,2.0357569754385665,1
13045,20876,4.0322379766238745,1.9487824861107006,1.132685560260686,2.442073847356368,1
13050,15900,3.1442138364779875,2.0521890253676744,1.1501216036077497,2.811598167152852,1
13059,12841,2.10271785686473,2.0896311126336107,1.1567195719817025,1.270041735428777,1
13061,19063,3.724230184126318,1.9983936563290428,1.1423311926341289,1.6770105597455864,1
13068,14470,2.2573600552868003,2.0757969185744773,1.1551998356080269,2.151989967227649,1
13139,12547,1.9744958954331713,2.084825930692674,1.154053021059488,1.607955226056463,1
13156,14281,2.2927666129822843,2.0524316594983554,1.1465009890678894,1.9016146791353403,1
13158,18381,3.0779609379250314,1.9982644383854753,1.1400782528450746,2.7005594392925465,1
13160,15971,2.5591384384196356,2.0222044265017813,1.1436718105507606,2.232543683151387,1
13192,16599,2.963250798240858,2.0399527350434767,1.1490435205738712,2.2900178920164476,1
13193,17422,3.7465273791757547,2.035697805490697,1.1485507059873683,2.263125221821216,1
13196,14313,2.4446307552574584,2.0840561780491553,1.1540496555059285,4.116444410714599,1
13215,11679,2.027228358592345,2.0820482606223676,1.1493741116799872,1.0972841531604725,1
13216,15640,3.221483375959079,2.026170814206204,1.1452324992275524,1.3900721611939517,1
13224,12955,2.18942493245851,2.118609006887918,1.1623891810702633,1.8304058871092466,1
13247,11811,1.8143256286512572,2.0966494084287874,1.1577719945685983,2.076915464143236,1
13325,20242,3.4061851595692128,1.9489267884266241,1.133943729989655,2.151792536388321,1
13341,16182,4.302496601161785,2.025252755565548,1.1420144272085047,2.5812013097195465,1
13398,9997,1.6692007602280685,2.11665533961869,1.1572192163592807,1.8400909692292968,1
15446,4000,1.23375,2.163352862371644,1.1614604443478829,1.314640057596741,1
15470,2585,1.1787234042553192,2.2357273222632106,1.1764333746110125,1.5683636079111751,1
15529,16491,2.948941847068098,2.036102334162661,1.1454251934217374,2.447559754921361,1
15535,14134,2.3396773737087875,2.0778491947466335,1.153507231247164,2.6691362286755433,1
15597,392,1.0459183673469388,1.9850405059761802,1.13473513664855,1.2369156518064501,1
15615,4792,1.318864774624374,2.235764642227115,1.1766499927281002,2.3458843897459483,1
15645,6988,1.4663709215798513,2.2020816029677284,1.1746350846016236,1.3152862713786868,1
15653,6119,1.4585716620362805,2.2047887190103532,1.1723457114026956,1.3266694003421435,1
15682,586,1.2525597269624573,2.2280024791410438,1.1767088653717455,1.726567275070627,1
15686,1551,1.1508704061895552,2.1583772349817383,1.1642907277791403,1.2658825500413864,1
15692,973,1.0637204522096608,2.3659271565160993,1.179883760674133,1.3295067106568026,1
16906,1181,1.126164267569856,2.2328758391452377,1.1760969868647346,1.2069271805418078,1
16915,307,1.1400651465798046,2.2453190579027806,1.1743737515397934,1.2024527047148632,1
16994,1351,1.1813471502590673,2.413816529247962,1.2019698824747265,1.5054680444668878,1
18025,86,1.0930232558139534,2.4095204381941104,1.1995527086561595,1.1560039752578,1
18062,14658,2.549119934506754,2.0902389663911283,1.1559182265689965,1.5958251289976906,1
20102,375,1.0746666666666667,2.4495379803375297,1.1965394286049065,1.6499064864459185,1
20103,516,1.2403100775193798,2.3566783861531935,1.2012229326017383,1.3411811244034904,1
20104,1900,1.1231578947368421,1.9597593001662532,1.1386135608639156,1.1543256480371398,1
20114,330,1.1,2.1249834218225243,1.1519825110635606,1.1242414506420664,1
20116,446,1.0582959641255605,2.2143108730371694,1.1717847039611395,1.4013691499938337,1
20133,184,1.1141304347826086,2.150530181022464,1.1654571766019355,1.2056828696691593,1
20206,307,1.1237785016286646,2.2099873049072114,1.16736827316864,1.1619463716605067,1
20209,83,1.2771084337349397,2.0736981695667325,1.1518161159635871,1.2273624520608455,1
20211,138,1.1884057971014492,2.2679882690972986,1.1849563390947542,1.2027847001783352,1
20217,205,1.0341463414634147,2.0176896546439154,1.14281803028853,1.0355961861439253,1
20234,287,1.0975609756097562,2.153033915006285,1.1605610486723474,1.1842624272685354,1
20255.0,2843,1.2866690116074568,2.2450836527001257,1.1780257492050756,1.8941240126434025,1
20257.0,3616,1.4438606194690264,2.2456393869488815,1.1836030241996152,2.8174457690439425,1
20260.0,1839,1.3365959760739532,2.2206539420048332,1.1708981561707812,1.7688400853014647,1
21301,145,1.0689655172413792,2.343894464944028,1.1905197367202038,1.2459560192225836,1
21304,168,1.0952380952380953,2.353819621402653,1.1963983641048452,1.1545537756009925,1
21309,150,1.1866666666666668,2.3921940681736227,1.2010111484179695,1.3488462833969501,1
21323,221,1.1085972850678734,2.301788390079119,1.1918062932478177,1.5575960698455855,1
21324,69,1.0579710144927537,2.24752993364633,1.1752361773743711,1.43653929001506,1
21343,803,1.1133250311332503,2.2012339217140853,1.1730753137460475,1.592036853451725,1
21359,572,1.1346153846153846,2.1204182363301136,1.1614860806270362,1.5646971392420728,1
21365,113,1.2035398230088497,2.217167277189558,1.1717834484007363,1.4516461650190429,1
21366,100,1.19,2.102168350591008,1.1704936267938024,1.3721304683885012,1
21367,72,1.1805555555555556,2.0263372118817675,1.137530596645178,1.1001423226671014,1
21371,97,1.0618556701030928,2.30201193323765,1.1994985641063514,1.1213977884832746,1
21374,288,1.0486111111111112,2.039131636851819,1.1464333592699814,1.409045625360552,1
21381,168,1.0595238095238095,2.2220796612796345,1.15778679224832,1.1731259025819814,1
21452,546,1.1483516483516483,2.361169260325871,1.1825115289647297,2.5917021883956983,1
22003,5209,2.1919754271453256,2.02153587520958,1.1457799910455408,2.397007504033378,1
23001,10022,2.2587307922570345,2.066136568527756,1.1517984040088207,2.439535208316847,1
23002,5907,1.563737938039614,2.1464733747936515,1.1656151051541535,1.5379945713674124,1
23101,1353,1.2675535846267554,2.2100527545507216,1.1733486579268642,2.4972245343370356,1
23104,1133,1.1632833186231244,2.0877549716920076,1.1566163852418327,1.3872865235621874,1
23112,479,1.210855949895616,2.344612818759399,1.1910208232822093,2.051981321677159,1
23114,48,1.3958333333333333,2.223408931239908,1.1828991792940284,1.1780189596863806,1
23120,131,1.083969465648855,1.7421093479258885,1.0842800470333658,1.3751545864631867,1
23124,29,1.1724137931034482,2.239051352708166,1.2102569624004473,1.288106922179089,1
23138,86,1.1744186046511629,2.0479324866114967,1.1656100583297215,1.2843531663113956,1
23165,290,1.0758620689655172,2.210720593009418,1.1711373280060584,1.151291328641015,1
23171,274,1.1277372262773722,2.228258712503352,1.1685928518099977,1.7501495389750954,1
24144,28,1.1428571428571428,2.306351275430966,1.197964708940185,1.6104614573932297,1
24149,240,1.2291666666666667,2.336219592859201,1.191952432236478,1.225600797681499,1
24153,382,1.361256544502618,2.3873488572443247,1.2085567245168676,1.4719087012393097,1
24211,323,1.1671826625386996,2.5400216012732355,1.2116199514440158,1.5399442094035958,1
24230,80,1.1375,2.170905550307033,1.1611942654865333,1.352632200853004,1
24244,146,1.1027397260273972,2.3240308665685747,1.1872693535062864,1.2238730789497927,1
24252,8,1.125,2.0914712696613336,1.1792612084879914,1.099612192754253,1
24258,55,1.1818181818181819,2.42136762385681,1.2009487840240036,1.2743733579415961,1
24281,145,1.0413793103448277,2.1532325668969596,1.1587919917994018,1.2207911976950487,1
24324,98,1.0918367346938775,1.9796855886618248,1.1350764124242523,1.1769887856760781,1
24340,67,1.1044776119402986,2.284778222558008,1.1918290448183624,1.3485764754006204,1
24365,81,1.0123456790123457,1.9427122060357236,1.1322234025002744,1.102419120929861,1
24367,385,1.077922077922078,2.020731753281291,1.1305369501293379,2.8050085631307393,1
24392,33,1.0909090909090908,1.996261504885373,1.1466267799730765,1.194533150278645,1
310,179,1.2849162011173185,2.350709294449342,1.2041852227402352,1.2370103792036538,1
319,242,1.1570247933884297,2.1606447176388697,1.1708770361437872,1.1315986128925521,1
320,350,1.262857142857143,2.2426068800041525,1.1911796458008221,1.30466155980939,1
335.0,961,1.0894901144640998,2.016138651716599,1.1362631648354609,1.204491982492764,1
364.0,226,1.084070796460177,2.2737247814102868,1.180789597148377,1.5786243568308713,1
373,214,1.0700934579439252,2.0865948016095897,1.142249038403622,1.228055438590038,1
415,696,1.2112068965517242,2.3389091442482903,1.1887626014198163,1.487295341953343,1
460,287,1.1358885017421603,2.4228629675173607,1.2054369227965231,2.3438229175627647,1
465,179,1.1173184357541899,2.126300141896176,1.1403359425627877,1.457861079146887,1
475,1863,1.2098765432098766,2.275622682155926,1.181907777653844,1.2268874858567476,1
483,208,1.0480769230769231,2.15964380929216,1.1588245918540425,1.4765379555305758,1
497,579,1.0863557858376511,2.2466655068665258,1.1728003066157675,1.3992801878286505,1
