city_slug,country,city,n_stations,mean_M,mean_I,mean_T,mean_D,imd4_mean,imd4_p10,imd4_p50,imd4_p90
world_jp_docomo_bike_share_service,JP,docomo_bike_share_service,5907,0.5647536820721178,2.4367699339766378,5.002719403800194,17.65227695953953,-0.1876755925372947,-0.5007243393069184,-0.41591779880330915,0.4323858288554337
world_ca_mobi_bike_share,CA,mobi_bike_share,263,0.22433460076045628,21.980988593155892,7.883792845612396,20.94296577946768,-0.19197543838731052,-0.4461331796902878,-0.3196933729475372,0.23877646706573377
world_fr_v_lonecy,FR,v_lonecy,80,0.0375,4.25,40.592067741703104,1.25,-0.19593709228145367,-0.4597003335984499,-0.24443315888786943,0.07957595036275662
world_us_mogo_detroit,US,mogo_detroit,81,0.5925925925925926,4.679012345679013,3.9571314864133273,4.1234567901234565,-0.20861399719111418,-0.5148040590994839,-0.47013959155921903,0.4545759287949269
world_fr_vertuose,FR,vertuose,39,0.02564102564102564,1.1538461538461537,41.14385905930254,0.9230769230769231,-0.216521660255427,-0.37317533365111255,-0.20170982004567667,-0.15341633456385198
world_es_bizi,ES,bizi,276,0.40217391304347827,9.192028985507246,5.077170435168862,18.420289855072465,-0.21701150418571175,-0.4690172611769281,-0.3965348848178434,0.4981922148461133
world_es_sevici,ES,sevici,246,0.3617886178861789,14.300813008130081,2.5326818817039567,17.991869918699187,-0.22456998575004639,-0.4645288774865377,-0.3708415556431947,0.13325158494797285
world_mc_monabike,MC,monabike,59,0.1016949152542373,0.23728813559322035,24.344201853802844,28.677966101694917,-0.23224572573549482,-0.383149279928704,-0.2580352642813753,-0.028175172455361983
world_ar_ecobici,AR,ecobici,392,0.49489795918367346,3.568877551020408,4.467586594052067,7.622448979591836,-0.24484562613472474,-0.505927889045097,-0.455499124242874,0.4177967013563118
world_ca_bixi_montr_al,CA,bixi_montr_al,1057,0.27625354777672656,11.049195837275308,4.518362817675837,23.68211920529801,-0.25094504179791255,-0.4940760396589315,-0.37246487760666647,0.21093467858158707
world_si_mbajk,SI,mbajk,42,0.047619047619047616,33.80952380952381,4.429317002181837,11.571428571428571,-0.2526363197533777,-0.4576257380350039,-0.3129385079345596,0.06974432889211386
world_si_bicikelj,SI,bicikelj,87,0.16091954022988506,28.57471264367816,3.2978207364641046,6.528735632183908,-0.2562828421409584,-0.4654426574116814,-0.29758482127913843,0.023402603305838224
world_us_pogoh,US,pogoh,60,0.16666666666666666,13.1,15.772014004272629,4.533333333333333,-0.25954584909138717,-0.45744450712411616,-0.31748123407749285,0.07506912611834488
world_gb_beryl_leeds,GB,beryl_leeds,94,0.031914893617021274,24.861702127659573,9.884894229158135,15.063829787234043,-0.2625821014693323,-0.42474984553412976,-0.31582609558985875,0.032315094687042765
world_tr_aar_bike,TR,aar_bike,118,0.4322033898305085,1.7372881355932204,8.301104236686557,3.8813559322033897,-0.26611881928260805,-0.5139193059604348,-0.462995973784593,0.4022885403694341
world_si_nomago_bikes_ljubljana_in_medvode,SI,nomago_bikes_ljubljana_in_medvode,49,0.16326530612244897,27.020408163265305,4.185847446473766,2.7346938775510203,-0.26886644607302007,-0.477786688017245,-0.2891649308911229,-0.025962590467701496
world_es_tuebici,ES,tuebici,42,0.23809523809523808,3.8095238095238093,17.026202027183125,5.380952380952381,-0.2714013421636275,-0.4231523688981321,-0.37725643250431934,-0.2946685039236975
world_fr_altervelo_libre_service,FR,altervelo_libre_service,31,0.0,1.4516129032258065,34.77537829354643,1.3548387096774193,-0.2719296253373458,-0.4267594279517154,-0.3232050258322212,-0.0672106210359472
world_fr_v_lopop,FR,v_lopop,29,0.41379310344827586,7.689655172413793,2.848367895519927,3.4482758620689653,-0.28036058771061795,-0.5117394779427239,-0.46024458526542383,0.39316762039829667
world_gb_beryl_bradford,GB,beryl_bradford,32,0.25,5.875,12.186886612496556,8.3125,-0.2810883911809961,-0.42493275342439174,-0.3850267633826788,0.054533171181165394
