station_id,n_bins,true_mean,pred_no_imd_mean,pred_fe_mean,pred_imd_mean,fold
100859941,132,4.636363636363637,1.5984018045091664,1.5110482347088847,1.9908773105168314,1
100868590,132,2.1363636363636362,1.5984018045091664,1.5110482347088847,1.45531960934026,1
100893610,132,6.4393939393939394,1.5984018045091664,1.5110482347088847,1.7063204154573095,1
100925033,132,2.7954545454545454,1.5984018045091664,1.5110482347088847,2.6548877611630233,1
100967498,132,2.0,1.5984018045091664,1.5110482347088847,0.7712045599489876,1
101010226,132,3.25,1.5984018045091664,1.5110482347088847,1.5382231262235813,1
101490103,132,1.9924242424242424,1.5984018045091664,1.5110482347088847,1.3333180536975997,1
101743895,132,3.6363636363636362,1.5984018045091664,1.5110482347088847,2.332836710512277,1
101763163,132,1.4242424242424243,1.5984018045091664,1.5110482347088847,1.998197273553969,1
1021176825,132,2.0606060606060606,1.5984018045091664,1.5110482347088847,2.4728422643756636,1
102287315,132,3.537878787878788,1.5984018045091664,1.5110482347088847,2.3772452308578753,1
102289046,132,3.4696969696969697,1.5984018045091664,1.5110482347088847,2.3740548558271173,1
1023083417,132,0.7878787878787878,1.5984018045091664,1.5110482347088847,1.5847806496307644,1
102311820,132,2.1893939393939394,1.5984018045091664,1.5110482347088847,2.217404841470455,1
102324803,132,2.3106060606060606,1.5984018045091664,1.5110482347088847,0.9752688805970791,1
102329800,132,2.037878787878788,1.5984018045091664,1.5110482347088847,1.884567775788119,1
102339791,132,2.515151515151515,1.5984018045091664,1.5110482347088847,1.928318709432117,1
102341385,132,2.143939393939394,1.5984018045091664,1.5110482347088847,1.6268219027617015,1
1025995767,132,0.44696969696969696,1.5984018045091664,1.5110482347088847,0.45986800220148527,1
102751453,132,2.9166666666666665,1.5984018045091664,1.5110482347088847,1.5038372546256682,1
1034247348,132,0.3712121212121212,1.5984018045091664,1.5110482347088847,0.5827852447062616,1
1036199130,132,1.106060606060606,1.5984018045091664,1.5110482347088847,0.6558808995181096,1
1055541632,132,1.303030303030303,1.5984018045091664,1.5110482347088847,0.8232529823507311,1
1056947780,132,1.628787878787879,1.5984018045091664,1.5110482347088847,2.1711143052252666,1
1056986761,132,1.75,1.5984018045091664,1.5110482347088847,2.4817561311723626,1
1057072168,132,0.9772727272727273,1.5984018045091664,1.5110482347088847,0.8153605444180176,1
1057091571,132,1.7196969696969697,1.5984018045091664,1.5110482347088847,1.5307321659350002,1
1057324291,132,1.196969696969697,1.5984018045091664,1.5110482347088847,1.7585013514415715,1
1057360420,132,0.29545454545454547,1.5984018045091664,1.5110482347088847,0.30118227245610396,1
1057753858,132,2.984848484848485,1.5984018045091664,1.5110482347088847,2.7854515092568226,1
1062192012,132,0.7196969696969697,1.5984018045091664,1.5110482347088847,0.33123528734526103,1
1062223873,132,1.4242424242424243,1.5984018045091664,1.5110482347088847,1.9568693010014118,1
1062245074,132,0.6818181818181818,1.5984018045091664,1.5110482347088847,0.3634986415923079,1
1062256852,132,1.2575757575757576,1.5984018045091664,1.5110482347088847,0.7130966123186099,1
1062671597,132,4.25,1.5984018045091664,1.5110482347088847,2.4525034534316412,1
1062704564,132,4.5227272727272725,1.5984018045091664,1.5110482347088847,2.5622061320259912,1
1062797394,132,4.386363636363637,1.5984018045091664,1.5110482347088847,2.7001684645976742,1
1062802530,132,2.522727272727273,1.5984018045091664,1.5110482347088847,1.7531366816401166,1
1062833975,132,1.8409090909090908,1.5984018045091664,1.5110482347088847,1.7894336336098051,1
1063000561,132,0.17424242424242425,1.5984018045091664,1.5110482347088847,0.5765843701652617,1
1063017616,132,1.1590909090909092,1.5984018045091664,1.5110482347088847,0.9841491632649765,1
1063035479,132,0.5075757575757576,1.5984018045091664,1.5110482347088847,0.3839669426772488,1
1063410400,132,0.5227272727272727,1.5984018045091664,1.5110482347088847,0.5708087422755754,1
1063429705,132,0.7651515151515151,1.5984018045091664,1.5110482347088847,0.5048481150371537,1
1063984816,132,1.4772727272727273,1.5984018045091664,1.5110482347088847,2.4571833535858785,1
10647548670,132,1.6136363636363635,1.5984018045091664,1.5110482347088847,0.975225516503141,1
1074333296,132,0.6060606060606061,1.5984018045091664,1.5110482347088847,0.30309013525433237,1
11218807773,132,5.333333333333333,1.5984018045091664,1.5110482347088847,0.8330091970194073,1
11438116799,132,2.409090909090909,1.5984018045091664,1.5110482347088847,1.8510471660408712,1
11438171152,132,0.42424242424242425,1.5984018045091664,1.5110482347088847,0.2717673222432906,1
11851037297,132,0.2727272727272727,1.5984018045091664,1.5110482347088847,0.44949085769455105,1
11851103861,132,0.7045454545454546,1.5984018045091664,1.5110482347088847,0.5026498305194635,1
11874261013,132,0.9696969696969697,1.5984018045091664,1.5110482347088847,0.6536398666844869,1
12196660096,132,3.621212121212121,1.5984018045091664,1.5110482347088847,2.417754245872409,1
126175087,132,3.1742424242424243,1.5984018045091664,1.5110482347088847,1.9700994609498925,1
128884445,132,2.9242424242424243,1.5984018045091664,1.5110482347088847,1.5835356658316901,1
128889359,132,3.3636363636363638,1.5984018045091664,1.5110482347088847,1.75576807406699,1
128915891,132,3.257575757575758,1.5984018045091664,1.5110482347088847,1.8095886420773049,1
128989986,132,0.9848484848484849,1.5984018045091664,1.5110482347088847,1.5225365878403914,1
129001431,132,1.5151515151515151,1.5984018045091664,1.5110482347088847,2.0728781902679057,1
129011497,132,1.946969696969697,1.5984018045091664,1.5110482347088847,2.3819765138380404,1
129026597,132,2.522727272727273,1.5984018045091664,1.5110482347088847,2.0212591902968664,1
129029327,132,1.2878787878787878,1.5984018045091664,1.5110482347088847,2.7889295140427124,1
129061615,132,2.628787878787879,1.5984018045091664,1.5110482347088847,2.0829727654280035,1
129143598,132,2.090909090909091,1.5984018045091664,1.5110482347088847,1.908337565612511,1
129161858,132,2.3484848484848486,1.5984018045091664,1.5110482347088847,1.4935532770832423,1
129164969,132,2.621212121212121,1.5984018045091664,1.5110482347088847,1.3381024408738877,1
13191324,132,3.0681818181818183,1.5984018045091664,1.5110482347088847,2.3063128018052126,1
13283986,132,3.227272727272727,1.5984018045091664,1.5110482347088847,2.0504671819891804,1
1333959209,132,0.2803030303030303,1.5984018045091664,1.5110482347088847,0.5165158088775161,1
13568870765,132,0.48484848484848486,1.5984018045091664,1.5110482347088847,0.7453404522134957,1
13718041,132,2.272727272727273,1.5984018045091664,1.5110482347088847,1.6236613334651777,1
1396728955,132,3.8106060606060606,1.5984018045091664,1.5110482347088847,3.0537190769871057,1
15066765479,132,2.0303030303030303,1.5984018045091664,1.5110482347088847,0.4002570256173696,1
15377776,132,0.8712121212121212,1.5984018045091664,1.5110482347088847,1.5309738763369822,1
15826185972,132,1.878787878787879,1.5984018045091664,1.5110482347088847,1.4973170844126653,1
16379269732,132,0.9166666666666666,1.5984018045091664,1.5110482347088847,1.906622043617836,1
16529911795,132,2.6742424242424243,1.5984018045091664,1.5110482347088847,1.3455110381521118,1
16659953198,132,1.0075757575757576,1.5984018045091664,1.5110482347088847,0.6706539888976288,1
16899499876,132,1.6590909090909092,1.5984018045091664,1.5110482347088847,1.8368570925984127,1
17018170219,132,0.12121212121212122,1.5984018045091664,1.5110482347088847,0.2141345746018829,1
17174681330,132,1.0606060606060606,1.5984018045091664,1.5110482347088847,1.8783467298663492,1
17261310217,132,1.2424242424242424,1.5984018045091664,1.5110482347088847,0.5670899168066018,1
17450286381,132,1.0757575757575757,1.5984018045091664,1.5110482347088847,1.3188798879719419,1
17721073284,132,1.4621212121212122,1.5984018045091664,1.5110482347088847,1.0605935786931975,1
17869323774,132,0.8939393939393939,1.5984018045091664,1.5110482347088847,0.6397686003818013,1
17992442278,132,0.29545454545454547,1.5984018045091664,1.5110482347088847,0.483663559326418,1
18175885970,132,3.9242424242424243,1.5984018045091664,1.5110482347088847,1.6427404648710535,1
18795043822,132,2.303030303030303,1.5984018045091664,1.5110482347088847,1.9725528699182897,1
18795078746,132,0.4015151515151515,1.5984018045091664,1.5110482347088847,0.3559751635250017,1
19179850066,132,0.29545454545454547,1.5984018045091664,1.5110482347088847,0.4549891311261679,1
19331872653,132,0.22727272727272727,1.5984018045091664,1.5110482347088847,0.7616191010231794,1
19331917084,132,0.15151515151515152,1.5984018045091664,1.5110482347088847,0.721225153561436,1
19858721250,132,0.75,1.5984018045091664,1.5110482347088847,0.8999761921138671,1
19902592897,132,0.6060606060606061,1.5984018045091664,1.5110482347088847,1.076726519432637,1
19989456853,132,0.18181818181818182,1.5984018045091664,1.5110482347088847,0.38281218055594546,1
20458486160,132,0.6893939393939394,1.5984018045091664,1.5110482347088847,1.0424588145617677,1
