station_id,n_bins,true_mean,pred_no_imd_mean,pred_fe_mean,pred_imd_mean,fold
000959,4221,2.368396114664771,2.2242214637885596,1.6182817256246573,2.372623178164594,1
000961,4084,2.2536728697355533,2.2585316272647797,1.6392721279762128,2.1581788456967983,1
000966,4303,2.212642342551708,2.207851816693119,1.6186212374406144,1.843646713802031,1
000968,4752,3.708754208754209,2.2303219907475547,1.625559645214433,2.1749393338190903,1
000971,3724,3.258324382384533,2.254851129808545,1.6274794042150853,2.5511974208686774,1
000973,6277,4.0383941373267485,2.089956585474802,1.5596527802920674,1.9945217021830357,1
000985,4141,3.284713837237382,2.283390349892095,1.6508901056799707,3.239861581214071,1
000989,4403,2.223256870315694,2.1686320292487933,1.6033213987861332,2.618971545387395,1
000990,3405,1.9309838472834067,2.227384477353685,1.636591435197824,2.047078696036862,1
000991,5519,4.188621127015764,2.109811859255631,1.5629259359915595,2.010548626392763,1
000996,4690,2.29637526652452,2.180775817401275,1.6014787092510148,1.9562544145126153,1
000997,4108,3.2804284323271666,2.2097473073031093,1.6045814494203667,2.3001078179092316,1
000999,4878,4.632636326363263,2.2174484468092146,1.6192579043709143,3.6356236079272626,1
001006,4678,2.9660111158614795,2.1858571862927985,1.6029005233022033,2.295204548573058,1
001009,4872,2.7789408866995076,2.1414148508100586,1.5786584808645392,2.5987775339041828,1
001012,3061,2.3462920614178375,2.3027652404963104,1.6442442373636488,2.038803395145951,1
001017,5093,2.7496563911250735,2.1402757759248807,1.5877846203984776,2.016859393581196,1
001024,3267,2.163452708907254,2.2623255623482796,1.6375818397990936,2.7715109988942843,1
001029,4533,2.629384513567174,2.2075400179888103,1.618095733840228,2.29416664860091,1
001034,2332,2.8726415094339623,2.2916219769273938,1.6184605474731868,2.32973991153454,1
001040,4655,2.9896885069817403,2.2029639522771016,1.6107131886230135,2.2992184820037753,1
001046,3171,1.696310312204352,2.2386525811372,1.6380548645456718,2.10260732413581,1
001049,5404,3.323279052553664,2.159836602625283,1.593536241674195,2.0731289977757505,1
001054,4423,2.2446303413972415,2.1851534147051903,1.6061923083628318,2.535036945302672,1
001055,4281,2.064704508292455,2.1907523799009474,1.6136231653139987,1.6563372688777784,1
001059,2909,2.1237538673083534,2.2666728944405525,1.65040414171286,2.0630851272425383,1
001062,5475,3.606027397260274,2.147950566569713,1.585724572992384,2.2388492358741803,1
001064,6054,4.647836141394119,2.1072511444869133,1.5674245585893767,2.401361579449476,1
001065,5542,3.524900757849152,2.156583893798673,1.5914002087733952,2.6029652632385125,1
001072,4794,10.056528994576555,2.1623154535093043,1.5914047623473444,4.440838705363003,1
001080,5034,4.141239570917759,2.21243206912091,1.6184615900520787,1.9003463324750043,1
001081,5228,3.0170237184391735,2.185673656976914,1.6070320773166384,1.9480708028198792,1
001092,4878,4.733087330873309,2.232307633189036,1.6269657157124042,3.4171366195633133,1
001096,5255,4.245861084681256,2.1692474673548885,1.6025825146000048,2.4472834553645373,1
001101,2716,2.9591310751104567,2.146633450007253,1.5800510926961124,2.324607330992396,1
001112,2824,1.9004957507082152,2.230596092733477,1.6286410796709712,2.5728901577282186,1
001113,4514,2.182986264953478,2.1901741213278014,1.6140144709990532,1.8272276759922437,1
001116,5018,2.2524910322837783,2.135255979635059,1.5809914918610681,2.1959336673460754,1
001117,4270,1.9805620608899297,2.2026091568664192,1.6125430390774507,1.978275083579218,1
001118,4736,2.350295608108108,2.1528537802347314,1.5922145380256136,1.9392688019217648,1
001132,4979,8.007832898172325,2.2220508093156437,1.62608179462362,2.528120135218753,1
001139,2920,2.418835616438356,2.2786099518977077,1.6242048770098707,2.3986096036357605,1
001141,2235,1.7297539149888144,2.2032760396428666,1.5837191798259105,3.0377842996529076,1
001144,3641,1.9118374073056852,2.218185318124265,1.6192785045745972,1.9729588494217216,1
001147,4428,2.4961607949412827,2.1981164074684725,1.6188836852891588,1.9924680271826183,1
001148,4835,2.6397104446742503,2.2126403934334,1.620607674812725,1.8600588490946137,1
001170,4459,2.643642072213501,2.218956087096532,1.619230913561824,2.140956930507644,1
001175,3257,1.7377955173472521,2.2399936434583188,1.644727338512479,2.002588504727699,1
001191,4117,2.665290259897984,2.24219745441799,1.6265322720623028,2.6636683369571865,1
001192,3231,2.5651501083255956,2.224728887033049,1.6061003025470275,2.730205248675673,1
001195,4797,2.6466541588492807,2.1932896697313886,1.6130101743713894,2.0765199965356826,1
001199,3488,3.1178325688073394,2.3179543770031383,1.6810353608738333,2.2371546743638713,1
001204,3458,3.2232504337767494,2.2542630921167555,1.6297960027128233,3.3850325321220005,1
001205,4541,2.359171988548778,2.220537438987409,1.6250919932014816,2.0030144259786784,1
001211,4768,3.4903523489932886,2.23056960166138,1.625058316766771,2.2998393136292083,1
001216,4415,2.2776896942242355,2.2025220371806418,1.6130343067117783,2.318046283061679,1
002587,6011,6.360339377807353,2.1179411581279814,1.5717657085194598,2.8629455002027733,1
002680,4692,2.1336317135549874,2.1594126015805304,1.5976154654381358,2.298874736810073,1
002685,5308,3.7867370007535794,2.1893771843098633,1.6092839627964122,2.12862849288255,1
002693,4060,2.1869458128078816,2.247025940614012,1.64153932555411,2.22388887738546,1
002694,5889,3.2774664628969266,2.089558294701684,1.5572105115152006,1.673411263085223,1
003421,3212,2.0351805728518055,2.2927262647590863,1.6483225240001365,2.5787174721749313,1
003422,3445,1.958200290275762,2.272535571885286,1.6595385048783275,1.8877092631914671,1
003423,4858,3.1457389872375465,2.189538594183935,1.6130033728226787,1.914569880094078,1
003426,3567,2.526492851135408,2.2413178374061205,1.649902100697574,2.2553277863135714,1
003428,3504,1.7231735159817352,2.225477255871291,1.627442964535535,2.6255979628626296,1
003434,3365,1.7414561664190193,2.2113509090623538,1.6297153984562507,2.1254246866237643,1
003436,5608,4.010342368045649,2.1639073367822994,1.5966840937090003,1.7416087922107297,1
003440,2968,1.721024258760108,2.305124973373839,1.6577332975759485,1.9007405203280672,1
003452,4825,3.4441450777202074,2.1398681597968925,1.573610880058263,2.0603433680622025,1
003463,3473,1.920241865822056,2.302050896143885,1.665510990820433,2.071164503275812,1
003465,5127,3.776282426370197,2.189942914855055,1.6068328875806868,2.389082552408155,1
003468,3716,2.0018837459634016,2.2476036366726744,1.6411151661701657,2.5882188491496314,1
003482,4473,2.612117147328415,2.2446541100208743,1.6345268176238965,2.36198375571895,1
003484,2893,2.58727964051158,2.2733074725535305,1.6218028076234432,2.7544194834993614,1
003498,2520,1.6984126984126984,2.3941939906518814,1.7146721235518751,2.2823914009700195,1
003504,5482,3.710324699014958,2.1027213859610385,1.5600879984277651,2.531879460219342,1
022158,3287,3.1219957407970793,2.2827042634578074,1.6453535832661457,2.4734042698665166,1
022159,4311,2.0818835536998375,2.1970093576422083,1.6106357239044353,1.9217428167819879,1
022161,4172,2.135186960690316,2.2214767312168235,1.625410235281966,1.958083042754054,1
022166,4434,2.177041046459179,2.173812647168163,1.609508912088083,1.575426700713979,1
022176,4018,2.2105525136884023,2.218021832022558,1.6305659642373784,1.7397642306124688,1
022178,3973,2.254719355650642,2.221962488400246,1.6300970493622475,2.4609449830744685,1
022182,3798,1.981042654028436,2.2167607137005274,1.6158050866726519,2.2516391595671528,1
200012,5942,2.707001009761023,2.0732476113427802,1.5482324067401383,2.0322457357582047,1
200014,3996,2.3013013013013013,2.2326672837748953,1.6351683550214502,1.6247000827761235,1
200032,3757,2.3497471386744744,2.248513418599016,1.6380837945143079,1.9689971378951188,1
200035,2547,1.5053003533568905,2.325681229481969,1.6814616799473756,2.056945587583974,1
200038,4628,2.8509075194468454,2.2128379642659173,1.621742573294748,1.840720690473386,1
200039,4035,1.955638166047088,2.1955136092189727,1.6118163928681386,2.412792311743031,1
200046,1664,1.4597355769230769,2.380027078831583,1.7146707454369492,1.759538234949681,1
200050,2235,1.4988814317673378,2.3256943607100875,1.673495909927152,2.4444092693846584,1
200052,3125,2.87488,2.2829375124232856,1.6462603124376285,2.5694176579551566,1
200054,3163,1.6218779639582674,2.2232057140244197,1.6348508038382812,1.4577257102287196,1
200057,2299,1.542844715093519,2.2904469985453377,1.6787542470109127,2.4073818229796444,1
200060,5841,3.450950179763739,2.1210365722991074,1.5743626373636874,2.24878225892263,1
200062,4109,1.9050863957167194,2.211180994787724,1.6253457568814593,2.0265505707466205,1
200066,4133,3.0012097749818536,2.1996293381883048,1.6022968649964084,1.892096661696029,1
200072,3949,2.682198024816409,2.249296404084176,1.6251775643016546,2.1232768307772467,1
200082,2196,1.4612932604735884,2.231301096296046,1.6439474065140525,1.7664066718674727,1
200098,3855,2.6267185473411154,2.2398595107268506,1.636929938353298,2.100872932034346,1
200110,5312,3.1312123493975905,2.1852443789326434,1.608123615706082,2.5657307317503495,1
200118,2620,1.9599236641221374,2.252956946387306,1.654510086861066,2.2959195369821943,1
200119,3979,1.9678311133450617,2.2357577569891585,1.6340308158636745,1.7260376215456248,1
200124,2730,1.6172161172161172,2.2553250252244714,1.6505667112522162,1.9409667858197748,1
200143,2162,1.4773358001850139,2.270049845822346,1.6667732712489791,1.7900874088074137,1
200146,2131,1.4434537775692162,2.276029352651802,1.6701649256374138,1.6964856806477164,1
200149,4925,2.271269035532995,2.147960435628667,1.58857435095155,2.1297877156868052,1
200151,4900,2.426530612244898,2.1866403271791723,1.6054587678102041,2.027973678972697,1
200155,4029,2.3114916852817076,2.230056416797416,1.6363638959130207,2.218374004136859,1
