station_id,n_bins,true_mean,pred_no_imd_mean,pred_imd_mean,true_total,pred_no_imd_total,pred_imd_total,fold
1028,49,1.0204081632653061,2.2066153021009405,1.4312079709792396,50,108.12414980294609,70.12919057798274,1
1037,15,1.1333333333333333,2.108396400674847,1.3944140104003675,17,31.625946010122707,20.916210156005512,1
1046,3,1.0,2.627539654206742,1.7824935794483159,3,7.882618962620226,5.347480738344948,1
1047,35,1.0285714285714285,2.1306958062871955,1.1841636753445322,36,74.57435322005185,41.44572863705863,1
1050,13,1.0769230769230769,2.2092840220163574,1.1942152812838314,14,28.720692286212646,15.524798656689807,1
1060,19,1.0526315789473684,2.368200517335444,1.4553845159427967,20,44.99580982937344,27.652305802913137,1
1085.0,83,1.3855421686746987,2.194759960441635,1.194064808675696,115,182.1650767166557,99.10737912008277,1
1093.0,24,1.875,2.513751414038095,1.3010340547685364,45,60.330033936914276,31.224817314444874,1
1095.0,50,1.08,2.0055250607958355,1.3552578943010212,54,100.27625303979178,67.76289471505106,1
1097.0,25,1.04,2.0266352634070617,1.7608669983055483,26,50.66588158517654,44.02167495763871,1
1098.0,2,1.0,2.3827045784040655,1.6799165053695249,2,4.765409156808131,3.3598330107390497,1
1105.0,20,1.2,2.2772129715457905,1.5396621704152924,24,45.54425943091581,30.793243408305848,1
1108.0,83,1.0602409638554218,2.280985176553032,2.039657687918675,88,189.32176965390164,169.29158809725,1
1113.0,158,1.0696202531645569,2.1615069210224394,1.240646927087531,169,341.51809352154544,196.0222144798299,1
1116.0,14,1.0714285714285714,1.9663441574560643,0.97601543255108,15,27.5288182043849,13.664216055715121,1
1122.0,45,1.1777777777777778,2.531245933933815,1.2098727856322091,53,113.90606702702166,54.44427535344941,1
1125.0,172,1.0813953488372092,2.076731984609243,1.528536711421131,186,357.1979013527898,262.90831436443455,1
1135.0,10,1.0,2.2588430711101224,1.065583911538356,10,22.588430711101225,10.65583911538356,1
1141.0,123,1.056910569105691,2.172067850294908,1.451693667467812,130,267.16434558627367,178.5583210985409,1
1143.0,5,1.0,2.7212897856133007,1.2553330288945497,5,13.606448928066504,6.276665144472748,1
1144.0,9,1.3333333333333333,2.2589300918333937,1.2022198563554136,12,20.33037082650054,10.819978707198722,1
1147.0,31,1.064516129032258,2.6758124682646525,1.5886461759890391,33,82.95018651620423,49.24803145566021,1
1176.0,34,1.3235294117647058,2.3750103565193283,1.2148560633821717,45,80.75035212165716,41.30510615499384,1
1188.0,17,1.0,2.172490649616503,1.0349366369628386,17,36.932341043480555,17.593922828368257,1
1189.0,42,1.0238095238095237,2.135624322409306,1.3552706601416558,43,89.69622154119085,56.921367725949544,1
1196.0,25,1.12,2.165005079269306,1.8333922711429895,28,54.125126981732656,45.83480677857474,1
1203.0,172,1.063953488372093,2.3830924713014663,1.2732162683181254,183,409.89190506385216,218.99319815071757,1
1205.0,68,1.1176470588235294,2.2841320905404854,1.518062227833874,76,155.32098215675302,103.22823149270343,1
1207.0,39,1.0,1.9457335025432643,1.334232165894186,39,75.8836065991873,52.03505446987325,1
1209.0,44,1.1818181818181819,2.2813228231631677,1.3629196064261964,52,100.37820421917938,59.96846268275264,1
1211.0,186,1.053763440860215,2.0470646204522733,1.2367086099999494,196,380.75401940412286,230.02780145999057,1
1212.0,136,1.1397058823529411,2.3103232891125614,1.180613099529122,155,314.20396731930833,160.5633815359606,1
1214.0,95,1.1473684210526316,2.6222120939154197,1.3824812899972385,109,249.11014892196485,131.33572254973765,1
1215.0,32,1.46875,2.5755307214332697,1.3613557270664451,47,82.41698308586463,43.563383266126245,1
1216.0,51,1.1372549019607843,2.3158421231938426,1.8649560643143452,58,118.10794828288597,95.11275928003161,1
1219.0,75,1.08,2.387878405245611,2.519921134780786,81,179.09088039342083,188.99408510855895,1
1224.0,149,1.0335570469798658,2.3858282428741777,1.373463774904591,154,355.4884081882525,204.64610246078408,1
1226.0,223,1.1300448430493273,2.1979015690639923,1.8172955436071003,252,490.13204990127025,405.2569062243834,1
1227.0,55,1.0545454545454545,2.2917442093438063,2.0959613767903384,58,126.04593151390935,115.27787572346863,1
1231.0,18,1.1666666666666667,2.3605636476912704,1.4163034444856764,21,42.49014565844287,25.493462000742174,1
1233.0,8,1.25,2.275997854899009,1.9085218248958518,10,18.207982839192073,15.268174599166814,1
1235.0,99,1.1919191919191918,2.239763153232523,1.1833063203284437,118,221.73655217001976,117.14732571251592,1
1237.0,9,1.0,2.2399176177959745,1.8806180523207408,9,20.15925856016377,16.925562470886668,1
1275.0,76,1.144736842105263,2.512534591578331,1.4420289886976219,87,190.95262895995313,109.59420314101926,1
13022,16654,12.958388375165125,2.079315891941184,2.0357569754385665,215809,34628.92686438848,33903.496668953885,1
13045,20876,4.0322379766238745,1.9487824861107006,2.442073847356368,84177,40682.78318004699,50980.73363741154,1
13050,15900,3.1442138364779875,2.0521890253676744,2.811598167152852,49993,32629.805503346026,44704.41085773035,1
13059,12841,2.10271785686473,2.0896311126336107,1.270041735428777,27001,26832.953117328194,16308.605924640926,1
13061,19063,3.724230184126318,1.9983936563290428,1.6770105597455864,70995,38095.378270600544,31968.852300430113,1
13068,14470,2.2573600552868003,2.0757969185744773,2.151989967227649,32664,30036.781411772685,31139.29482578408,1
13139,12547,1.9744958954331713,2.084825930692674,1.607955226056463,24774,26158.310952400978,20175.01422133044,1
13156,14281,2.2927666129822843,2.0524316594983554,1.9016146791353403,32743,29310.776529296014,27156.959232731795,1
13158,18381,3.0779609379250314,1.9982644383854753,2.7005594392925465,56576,36730.09864196342,49638.98305363629,1
13160,15971,2.5591384384196356,2.0222044265017813,2.232543683151387,40872,32296.62689565995,35655.95516361081,1
13192,16599,2.963250798240858,2.0399527350434767,2.2900178920164476,49187,33861.17544898667,38012.006989581016,1
13193,17422,3.7465273791757547,2.035697805490697,2.263125221821216,65272,35465.927167258924,39428.167614569225,1
13196,14313,2.4446307552574584,2.0840561780491553,4.116444410714599,34990,29829.09607641756,58918.668850558046,1
