station_id,n_bins,true_mean,pred_no_imd_mean,pred_fe_mean,pred_imd_mean,fold
109,4791,6.161135462325193,3.304338476036222,1.4830055360756098,3.304822029022821,1
1136,3481,2.958632576845734,3.5578589589654137,1.5431702888553651,5.850289231591134,1
118,3322,2.5421432871764,3.627238357993432,1.5591964276073875,2.5991121911743384,1
127,4394,5.306554392353209,3.3315204392717694,1.491047359462324,7.114818706165341,1
128,4586,5.7662450937636285,3.305517116719385,1.4828990191812248,5.352673178768795,1
129,3807,3.161544523246651,3.447523911111772,1.5159209473982558,4.194224789416403,1
137,3875,7.832516129032258,3.4104076461074904,1.505626308143203,7.902733239458562,1
141,5046,8.135751089972254,3.2206085151244284,1.4609417664129742,5.232156108328685,1
148,5127,10.67817437097718,3.1979602417043718,1.4550283490129163,4.329274178331958,1
15,421,4.109263657957245,3.094698332617626,1.4290575630114901,4.44166522914201,1
152,4657,7.922052823706249,3.350954018144038,1.4967846212614717,6.33644027049491,1
158,4355,4.3807118254879445,3.399556809859179,1.5065823680707047,5.488389221798279,1
164,4288,6.110074626865671,3.424899372996831,1.5129505905212568,5.19040574724282,1
165,4858,12.510498147385755,3.2779728823075254,1.4768329359958758,4.707928712067495,1
168,4573,7.550841898097529,3.357771634189971,1.4969717917464462,5.218259654803378,1
177,5019,6.377366009165172,3.216344879215202,1.4605686944976428,4.842623578472485,1
182,3652,4.784775465498357,3.43815040393774,1.5058498221949324,5.079768296781752,1
189,3549,2.758523527754297,3.5368277685272225,1.5379964271197382,2.4182648749501925,1
192,4507,4.756157088972709,3.3519400740551433,1.494631658595165,5.533974807297819,1
199,4813,7.493455225431124,3.2970891492852386,1.4825884542616403,3.840769870910505,1
204,5068,10.785714285714286,3.2153233909581305,1.4613058766237441,4.329597971513016,1
207,4503,6.588496557850322,3.1393859787352407,1.442902001282076,6.538721314392024,1
209,5446,12.703268453911127,3.1159648355977354,1.4342476325388582,4.048650285974362,1
218,5427,18.187027823843746,3.1220398264942855,1.4357080764290775,4.858201937678131,1
23,3903,5.237509607993851,3.552711193380517,1.5412173309959523,4.618848533551367,1
230,4087,5.676290677758748,3.4629041374304466,1.5210942323529124,4.099969199286075,1
239,4320,5.95462962962963,3.434897463370187,1.518297119628309,3.0388735595523073,1
245,3808,6.552521008403361,3.421045707869047,1.51638954197323,5.711685187762004,1
25,4328,11.94916820702403,3.4183808498453385,1.5122438460734335,3.9807716445071466,1
253,4324,3.916512488436633,3.359179325785992,1.4989097298065197,3.975683178979375,1
255,4719,5.076075439711803,3.273183583424941,1.4735206971387704,5.088924541407101,1
26,3793,6.124439757447931,3.5684303618437356,1.5468832252750992,4.191456280928569,1
266,4227,3.7570380884788266,3.3828100350607073,1.5033501115939532,3.083416402590476,1
269,3770,2.9087533156498675,3.482059349834878,1.5221668487327897,2.8176462892182905,1
278,4886,6.610724519033974,3.249994274457455,1.4709117474663633,4.1093128300150745,1
281,4735,5.358394931362197,3.306085645915986,1.4843312081181161,6.56896033587361,1
283,5007,6.121629718394248,3.2356993764234145,1.4654843294558604,4.374676343868543,1
294,4855,9.161483007209062,3.29042254301259,1.4819184581336151,4.045291047681103,1
305,4210,3.600475059382423,3.4382831430036394,1.516683144280904,3.6775650419072656,1
311,3119,3.03302340493748,3.7231700709736044,1.582188483171196,4.289286056157864,1
317,4379,5.684402831696734,3.376307818268299,1.5026883533592248,4.161703677630117,1
324,4662,7.177391677391677,3.336068886853648,1.4920413405265347,6.56725748127501,1
327,4086,5.129466470876163,3.4061144704498294,1.5049669850090968,3.1534578094459382,1
331,3877,3.783079700799587,3.483744728014703,1.5237027075265877,4.672709762982606,1
336,3601,3.3318522632602057,3.548200889837101,1.5435824438064656,3.77208876500819,1
337,3498,2.9242424242424243,3.5875679535423366,1.5518345775189075,2.9681085269725043,1
345,3193,3.3210147196993423,3.5432747891330045,1.5414549078021096,2.690997315466888,1
347,5390,20.474953617810762,3.1323426561976575,1.437943859012025,6.756735015782761,1
358,3472,3.610311059907834,3.6036028469620622,1.5548974204576258,2.5248077586437847,1
364,3704,3.337473002159827,3.562912846362685,1.5467151869920919,2.9254480770437814,1
37,3880,8.366752577319588,3.3463750899294586,1.4807084258211674,8.88389514224437,1
38,4248,4.592984934086629,3.4236512369473444,1.5107589371072085,3.713092920311528,1
381,4573,5.868795101683796,3.340356992379472,1.4896814783707646,3.4123872028846876,1
388,4535,6.5545755237045205,3.3841016026046917,1.504604343763512,3.183930907840976,1
391,3006,2.211576846307385,3.6297933567722427,1.5638309850169414,3.070953453976679,1
4,3385,2.9326440177252584,3.5632525781175866,1.5337282019331766,3.1664838875336776,1
409,1311,3.789473684210526,4.226966657090593,1.6769160628640887,1.8185053252460597,1
414,3160,2.5734177215189873,3.6842401668432907,1.574298887951413,3.2202561920207597,1
421,4382,4.824737562756732,3.3919380216262383,1.504130760181346,4.587407165009602,1
426,4758,9.006094997898277,3.3228358478087285,1.4887936429719761,3.9229314804527937,1
427,2999,2.1157052350783596,3.650183346145532,1.5594051263364077,3.082313260129948,1
428,4098,4.757686676427525,3.4969998696655,1.5325860334344532,4.222879528640285,1
45,2715,2.592265193370166,3.7592556110227426,1.5835179926010843,7.463776792627166,1
